Code,Country,Type,Variable,Year,Value
ISR,Israel,Poultry meat,Direct GHG emission,2026,0.224
ISR,Israel,Poultry meat,Direct GHG emission,2027,0.225
ISR,Israel,Poultry meat,Direct GHG emission,2028,0.225
ISR,Israel,Poultry meat,Direct GHG emission,2029,0.225
ISR,Israel,Poultry meat,Direct GHG emission,2030,0.225
JPN,Japan,Poultry meat,Production,1990,1391.22
JPN,Japan,Poultry meat,Production,1991,1356.84
JPN,Japan,Poultry meat,Production,1992,1366.2
JPN,Japan,Poultry meat,Production,1993,1337.32
JPN,Japan,Poultry meat,Production,1994,1259.55
JPN,Japan,Poultry meat,Production,1995,1256.43
JPN,Japan,Poultry meat,Production,1996,1239.42
JPN,Japan,Poultry meat,Production,1997,1234.1
JPN,Japan,Poultry meat,Production,1998,1220.56
JPN,Japan,Poultry meat,Production,1999,1204.71
JPN,Japan,Poultry meat,Production,2000,1199.03
JPN,Japan,Poultry meat,Production,2001,1202.51
JPN,Japan,Poultry meat,Production,2002,1221.22
JPN,Japan,Poultry meat,Production,2003,1239.76
JPN,Japan,Poultry meat,Production,2004,1237.67
JPN,Japan,Poultry meat,Production,2005,1273.14
JPN,Japan,Poultry meat,Production,2006,1366.67
JPN,Japan,Poultry meat,Production,2007,1366.03
JPN,Japan,Poultry meat,Production,2008,1369.31
JPN,Japan,Poultry meat,Production,2009,1394.48
JPN,Japan,Poultry meat,Production,2010,1415.72
JPN,Japan,Poultry meat,Production,2011,1354.44
JPN,Japan,Poultry meat,Production,2012,1459.46
JPN,Japan,Poultry meat,Production,2013,1458.13
JPN,Japan,Poultry meat,Production,2014,1494
JPN,Japan,Poultry meat,Production,2015,1520.763
JPN,Japan,Poultry meat,Production,2016,1544.732
JPN,Japan,Poultry meat,Production,2017,1574.737
JPN,Japan,Poultry meat,Production,2018,1599.253
JPN,Japan,Poultry meat,Production,2019,1633
JPN,Japan,Poultry meat,Production,2020,1677.545
JPN,Japan,Poultry meat,Production,2021,1676.761
JPN,Japan,Poultry meat,Production,2022,1672.662
JPN,Japan,Poultry meat,Production,2023,1656.371
JPN,Japan,Poultry meat,Production,2024,1654.607
JPN,Japan,Poultry meat,Production,2025,1657.714
JPN,Japan,Poultry meat,Production,2026,1660.662
JPN,Japan,Poultry meat,Production,2027,1662.066
JPN,Japan,Poultry meat,Production,2028,1663.446
JPN,Japan,Poultry meat,Production,2029,1664.307
JPN,Japan,Poultry meat,Production,2030,1664.979
JPN,Japan,Poultry meat,Imports,1990,291.21
JPN,Japan,Poultry meat,Imports,1991,347.33
JPN,Japan,Poultry meat,Imports,1992,393.76
JPN,Japan,Poultry meat,Imports,1993,390.318
JPN,Japan,Poultry meat,Imports,1994,516
JPN,Japan,Poultry meat,Imports,1995,581
JPN,Japan,Poultry meat,Imports,1996,634
JPN,Japan,Poultry meat,Imports,1997,568
JPN,Japan,Poultry meat,Imports,1998,591
JPN,Japan,Poultry meat,Imports,1999,650
JPN,Japan,Poultry meat,Imports,2000,686
JPN,Japan,Poultry meat,Imports,2001,702
JPN,Japan,Poultry meat,Imports,2002,662
JPN,Japan,Poultry meat,Imports,2003,585
JPN,Japan,Poultry meat,Imports,2004,561
JPN,Japan,Poultry meat,Imports,2005,679
JPN,Japan,Poultry meat,Imports,2006,589
JPN,Japan,Poultry meat,Imports,2007,605
JPN,Japan,Poultry meat,Imports,2008,643
JPN,Japan,Poultry meat,Imports,2009,553
JPN,Japan,Poultry meat,Imports,2010,674
JPN,Japan,Poultry meat,Imports,2011,763
JPN,Japan,Poultry meat,Imports,2012,736
JPN,Japan,Poultry meat,Imports,2013,717
JPN,Japan,Poultry meat,Imports,2014,759
JPN,Japan,Poultry meat,Imports,2015,809
JPN,Japan,Poultry meat,Imports,2016,842
JPN,Japan,Poultry meat,Imports,2017,905
JPN,Japan,Poultry meat,Imports,2018,914
JPN,Japan,Poultry meat,Imports,2019,915
JPN,Japan,Poultry meat,Imports,2020,901.394
JPN,Japan,Poultry meat,Imports,2021,897.801
JPN,Japan,Poultry meat,Imports,2022,898.871
JPN,Japan,Poultry meat,Imports,2023,916.716
JPN,Japan,Poultry meat,Imports,2024,912.477
JPN,Japan,Poultry meat,Imports,2025,903.283
JPN,Japan,Poultry meat,Imports,2026,895.602
JPN,Japan,Poultry meat,Imports,2027,891.712
JPN,Japan,Poultry meat,Imports,2028,887.674
JPN,Japan,Poultry meat,Imports,2029,883.757
JPN,Japan,Poultry meat,Imports,2030,879.257
JPN,Japan,Poultry meat,Consumption,1990,1784.404
JPN,Japan,Poultry meat,Consumption,1991,1680.944
JPN,Japan,Poultry meat,Consumption,1992,1736.809
JPN,Japan,Poultry meat,Consumption,1993,1707.512
JPN,Japan,Poultry meat,Consumption,1994,1787.153
JPN,Japan,Poultry meat,Consumption,1995,1804.29
JPN,Japan,Poultry meat,Consumption,1996,1866.966
JPN,Japan,Poultry meat,Consumption,1997,1820.708
JPN,Japan,Poultry meat,Consumption,1998,1727.12
JPN,Japan,Poultry meat,Consumption,1999,1737.49
JPN,Japan,Poultry meat,Consumption,2000,1860.738
JPN,Japan,Poultry meat,Consumption,2001,1917.739
JPN,Japan,Poultry meat,Consumption,2002,1862.648
JPN,Japan,Poultry meat,Consumption,2003,1844.257
JPN,Japan,Poultry meat,Consumption,2004,1805.436
JPN,Japan,Poultry meat,Consumption,2005,1917.83
JPN,Japan,Poultry meat,Consumption,2006,1952.02
JPN,Japan,Poultry meat,Consumption,2007,1969.78
JPN,Japan,Poultry meat,Consumption,2008,1946.9
JPN,Japan,Poultry meat,Consumption,2009,1998.77
JPN,Japan,Poultry meat,Consumption,2010,2085.61
JPN,Japan,Poultry meat,Consumption,2011,2075.234
JPN,Japan,Poultry meat,Consumption,2012,2206.41
JPN,Japan,Poultry meat,Consumption,2013,2193.19
JPN,Japan,Poultry meat,Consumption,2014,2226.18
JPN,Japan,Poultry meat,Consumption,2015,2301.733
JPN,Japan,Poultry meat,Consumption,2016,2378.973
JPN,Japan,Poultry meat,Consumption,2017,2428.944
JPN,Japan,Poultry meat,Consumption,2018,2527.476
JPN,Japan,Poultry meat,Consumption,2019,2533.731
JPN,Japan,Poultry meat,Consumption,2020,2567.365
JPN,Japan,Poultry meat,Consumption,2021,2563.955
JPN,Japan,Poultry meat,Consumption,2022,2560.984
JPN,Japan,Poultry meat,Consumption,2023,2558.901
JPN,Japan,Poultry meat,Consumption,2024,2554.139
JPN,Japan,Poultry meat,Consumption,2025,2550.185
JPN,Japan,Poultry meat,Consumption,2026,2546.556
JPN,Japan,Poultry meat,Consumption,2027,2543.071
JPN,Japan,Poultry meat,Consumption,2028,2539.473
JPN,Japan,Poultry meat,Consumption,2029,2535.986
JPN,Japan,Poultry meat,Consumption,2030,2532.232
JPN,Japan,Poultry meat,Exports,1990,7.33
JPN,Japan,Poultry meat,Exports,1991,8.486
JPN,Japan,Poultry meat,Exports,1992,7.471
JPN,Japan,Poultry meat,Exports,1993,5.636
JPN,Japan,Poultry meat,Exports,1994,3.347
JPN,Japan,Poultry meat,Exports,1995,2.8
JPN,Japan,Poultry meat,Exports,1996,2.992
JPN,Japan,Poultry meat,Exports,1997,3.027
JPN,Japan,Poultry meat,Exports,1998,3.468
JPN,Japan,Poultry meat,Exports,1999,3.79
JPN,Japan,Poultry meat,Exports,2000,3.339
JPN,Japan,Poultry meat,Exports,2001,2.84
JPN,Japan,Poultry meat,Exports,2002,2.9
JPN,Japan,Poultry meat,Exports,2003,2.85
JPN,Japan,Poultry meat,Exports,2004,0.62
JPN,Japan,Poultry meat,Exports,2005,1.93
JPN,Japan,Poultry meat,Exports,2006,2.41
JPN,Japan,Poultry meat,Exports,2007,5.78
JPN,Japan,Poultry meat,Exports,2008,6.93
JPN,Japan,Poultry meat,Exports,2009,8.7
JPN,Japan,Poultry meat,Exports,2010,10.68
JPN,Japan,Poultry meat,Exports,2011,4.206
JPN,Japan,Poultry meat,Exports,2012,7.05
JPN,Japan,Poultry meat,Exports,2013,8.94
JPN,Japan,Poultry meat,Exports,2014,10.82
JPN,Japan,Poultry meat,Exports,2015,9.03
JPN,Japan,Poultry meat,Exports,2016,9
JPN,Japan,Poultry meat,Exports,2017,10
JPN,Japan,Poultry meat,Exports,2018,10
JPN,Japan,Poultry meat,Exports,2019,9
JPN,Japan,Poultry meat,Exports,2020,11.571
JPN,Japan,Poultry meat,Exports,2021,11.571
JPN,Japan,Poultry meat,Exports,2022,11.571
JPN,Japan,Poultry meat,Exports,2023,11.571
JPN,Japan,Poultry meat,Exports,2024,11.571
JPN,Japan,Poultry meat,Exports,2025,11.571
JPN,Japan,Poultry meat,Exports,2026,11.571
JPN,Japan,Poultry meat,Exports,2027,11.571
JPN,Japan,Poultry meat,Exports,2028,11.571
JPN,Japan,Poultry meat,Exports,2029,11.571
JPN,Japan,Poultry meat,Exports,2030,11.571
JPN,Japan,Poultry meat,Producer price,1990,194
JPN,Japan,Poultry meat,Producer price,1991,188
JPN,Japan,Poultry meat,Producer price,1992,189.6
JPN,Japan,Poultry meat,Producer price,1993,185.4
JPN,Japan,Poultry meat,Producer price,1994,185
JPN,Japan,Poultry meat,Producer price,1995,175
JPN,Japan,Poultry meat,Producer price,1996,175
JPN,Japan,Poultry meat,Producer price,1997,173
JPN,Japan,Poultry meat,Producer price,1998,174.4
JPN,Japan,Poultry meat,Producer price,1999,174.2
JPN,Japan,Poultry meat,Producer price,2000,172.8
JPN,Japan,Poultry meat,Producer price,2001,173
JPN,Japan,Poultry meat,Producer price,2002,173.1
JPN,Japan,Poultry meat,Producer price,2003,170.26
JPN,Japan,Poultry meat,Producer price,2004,165.21
JPN,Japan,Poultry meat,Producer price,2005,154.93
JPN,Japan,Poultry meat,Producer price,2006,152.8
JPN,Japan,Poultry meat,Producer price,2007,160.983
JPN,Japan,Poultry meat,Producer price,2008,172.967
JPN,Japan,Poultry meat,Producer price,2009,169.19
JPN,Japan,Poultry meat,Producer price,2010,202.2
JPN,Japan,Poultry meat,Producer price,2011,204.1
JPN,Japan,Poultry meat,Producer price,2012,196
JPN,Japan,Poultry meat,Producer price,2013,206.42
JPN,Japan,Poultry meat,Producer price,2014,225.3
JPN,Japan,Poultry meat,Producer price,2015,228
JPN,Japan,Poultry meat,Producer price,2016,223.3
JPN,Japan,Poultry meat,Producer price,2017,227.7
JPN,Japan,Poultry meat,Producer price,2018,214.2
JPN,Japan,Poultry meat,Producer price,2019,200
JPN,Japan,Poultry meat,Producer price,2020,213.967
JPN,Japan,Poultry meat,Producer price,2021,217.766
JPN,Japan,Poultry meat,Producer price,2022,222.097
JPN,Japan,Poultry meat,Producer price,2023,222.37
JPN,Japan,Poultry meat,Producer price,2024,217.733
JPN,Japan,Poultry meat,Producer price,2025,214.233
JPN,Japan,Poultry meat,Producer price,2026,211.633
JPN,Japan,Poultry meat,Producer price,2027,208.941
JPN,Japan,Poultry meat,Producer price,2028,205.968
JPN,Japan,Poultry meat,Producer price,2029,202.667
JPN,Japan,Poultry meat,Producer price,2030,199.184
JPN,Japan,Poultry meat,Human consumption per capita,1990,12.612
JPN,Japan,Poultry meat,Human consumption per capita,1991,11.841
JPN,Japan,Poultry meat,Human consumption per capita,1992,12.195
JPN,Japan,Poultry meat,Human consumption per capita,1993,11.953
JPN,Japan,Poultry meat,Human consumption per capita,1994,12.476
JPN,Japan,Poultry meat,Human consumption per capita,1995,12.565
JPN,Japan,Poultry meat,Human consumption per capita,1996,12.973
JPN,Japan,Poultry meat,Human consumption per capita,1997,12.627
JPN,Japan,Poultry meat,Human consumption per capita,1998,11.956
JPN,Japan,Poultry meat,Human consumption per capita,1999,12.009
JPN,Japan,Poultry meat,Human consumption per capita,2000,12.84
JPN,Japan,Poultry meat,Human consumption per capita,2001,13.214
JPN,Japan,Poultry meat,Human consumption per capita,2002,12.816
JPN,Japan,Poultry meat,Human consumption per capita,2003,12.674
JPN,Japan,Poultry meat,Human consumption per capita,2004,12.393
JPN,Japan,Poultry meat,Human consumption per capita,2005,13.152
JPN,Japan,Poultry meat,Human consumption per capita,2006,13.376
JPN,Japan,Poultry meat,Human consumption per capita,2007,13.49
JPN,Japan,Poultry meat,Human consumption per capita,2008,13.329
JPN,Japan,Poultry meat,Human consumption per capita,2009,13.682
JPN,Japan,Poultry meat,Human consumption per capita,2010,14.278
JPN,Japan,Poultry meat,Human consumption per capita,2011,14.212
JPN,Japan,Poultry meat,Human consumption per capita,2012,15.119
JPN,Japan,Poultry meat,Human consumption per capita,2013,15.041
JPN,Japan,Poultry meat,Human consumption per capita,2014,15.285
JPN,Japan,Poultry meat,Human consumption per capita,2015,15.826
JPN,Japan,Poultry meat,Human consumption per capita,2016,16.386
JPN,Japan,Poultry meat,Human consumption per capita,2017,16.764
JPN,Japan,Poultry meat,Human consumption per capita,2018,17.485
JPN,Japan,Poultry meat,Human consumption per capita,2019,17.576
JPN,Japan,Poultry meat,Human consumption per capita,2020,17.863
JPN,Japan,Poultry meat,Human consumption per capita,2021,17.9
JPN,Japan,Poultry meat,Human consumption per capita,2022,17.945
JPN,Japan,Poultry meat,Human consumption per capita,2023,18.003
JPN,Japan,Poultry meat,Human consumption per capita,2024,18.047
JPN,Japan,Poultry meat,Human consumption per capita,2025,18.102
JPN,Japan,Poultry meat,Human consumption per capita,2026,18.163
JPN,Japan,Poultry meat,Human consumption per capita,2027,18.231
JPN,Japan,Poultry meat,Human consumption per capita,2028,18.301
JPN,Japan,Poultry meat,Human consumption per capita,2029,18.377
JPN,Japan,Poultry meat,Human consumption per capita,2030,18.453
JPN,Japan,Poultry meat,Direct GHG emission,1990,0.836
JPN,Japan,Poultry meat,Direct GHG emission,1991,0.8
JPN,Japan,Poultry meat,Direct GHG emission,1992,0.789
JPN,Japan,Poultry meat,Direct GHG emission,1993,0.773
JPN,Japan,Poultry meat,Direct GHG emission,1994,0.733
JPN,Japan,Poultry meat,Direct GHG emission,1995,0.695
JPN,Japan,Poultry meat,Direct GHG emission,1996,0.68
JPN,Japan,Poultry meat,Direct GHG emission,1997,0.671
JPN,Japan,Poultry meat,Direct GHG emission,1998,0.657
JPN,Japan,Poultry meat,Direct GHG emission,1999,0.637
JPN,Japan,Poultry meat,Direct GHG emission,2000,0.647
JPN,Japan,Poultry meat,Direct GHG emission,2001,0.638
JPN,Japan,Poultry meat,Direct GHG emission,2002,0.623
JPN,Japan,Poultry meat,Direct GHG emission,2003,0.611
JPN,Japan,Poultry meat,Direct GHG emission,2004,0.592
JPN,Japan,Poultry meat,Direct GHG emission,2005,0.542
JPN,Japan,Poultry meat,Direct GHG emission,2006,0.598
JPN,Japan,Poultry meat,Direct GHG emission,2007,0.607
JPN,Japan,Poultry meat,Direct GHG emission,2008,0.592
JPN,Japan,Poultry meat,Direct GHG emission,2009,0.605
JPN,Japan,Poultry meat,Direct GHG emission,2010,0.608
JPN,Japan,Poultry meat,Direct GHG emission,2011,0.172
JPN,Japan,Poultry meat,Direct GHG emission,2012,0.175
JPN,Japan,Poultry meat,Direct GHG emission,2013,0.722
JPN,Japan,Poultry meat,Direct GHG emission,2014,0.737
JPN,Japan,Poultry meat,Direct GHG emission,2015,0.629
JPN,Japan,Poultry meat,Direct GHG emission,2016,0.731
JPN,Japan,Poultry meat,Direct GHG emission,2017,0.74
JPN,Japan,Poultry meat,Direct GHG emission,2018,0.766
JPN,Japan,Poultry meat,Direct GHG emission,2019,0.763
JPN,Japan,Poultry meat,Direct GHG emission,2020,0.803
JPN,Japan,Poultry meat,Direct GHG emission,2021,0.799
JPN,Japan,Poultry meat,Direct GHG emission,2022,0.794
JPN,Japan,Poultry meat,Direct GHG emission,2023,0.784
JPN,Japan,Poultry meat,Direct GHG emission,2024,0.78
JPN,Japan,Poultry meat,Direct GHG emission,2025,0.778
JPN,Japan,Poultry meat,Direct GHG emission,2026,0.777
JPN,Japan,Poultry meat,Direct GHG emission,2027,0.774
JPN,Japan,Poultry meat,Direct GHG emission,2028,0.772
JPN,Japan,Poultry meat,Direct GHG emission,2029,0.769
JPN,Japan,Poultry meat,Direct GHG emission,2030,0.767
KOR,Korea,Poultry meat,Production,1990,265.191
KOR,Korea,Poultry meat,Production,1991,319.508
KOR,Korea,Poultry meat,Production,1992,354.853
KOR,Korea,Poultry meat,Production,1993,373.689
KOR,Korea,Poultry meat,Production,1994,373.017
KOR,Korea,Poultry meat,Production,1995,401.205
KOR,Korea,Poultry meat,Production,1996,432.662
KOR,Korea,Poultry meat,Production,1997,404.251
KOR,Korea,Poultry meat,Production,1998,376.08
KOR,Korea,Poultry meat,Production,1999,428.643
KOR,Korea,Poultry meat,Production,2000,417.989
KOR,Korea,Poultry meat,Production,2001,421.756
KOR,Korea,Poultry meat,Production,2002,437.135
KOR,Korea,Poultry meat,Production,2003,428.916
KOR,Korea,Poultry meat,Production,2004,431.685
KOR,Korea,Poultry meat,Production,2005,535.422
KOR,Korea,Poultry meat,Production,2006,562.283
KOR,Korea,Poultry meat,Production,2007,569.415
KOR,Korea,Poultry meat,Production,2008,564.235
KOR,Korea,Poultry meat,Production,2009,612.108
KOR,Korea,Poultry meat,Production,2010,652.177
KOR,Korea,Poultry meat,Production,2011,682.042
KOR,Korea,Poultry meat,Production,2012,695.001
KOR,Korea,Poultry meat,Production,2013,709.461
KOR,Korea,Poultry meat,Production,2014,790.676
KOR,Korea,Poultry meat,Production,2015,868.552
KOR,Korea,Poultry meat,Production,2016,886.394
KOR,Korea,Poultry meat,Production,2017,852
KOR,Korea,Poultry meat,Production,2018,883.197
KOR,Korea,Poultry meat,Production,2019,917.915
KOR,Korea,Poultry meat,Production,2020,936.082
KOR,Korea,Poultry meat,Production,2021,936.833
KOR,Korea,Poultry meat,Production,2022,938.921
KOR,Korea,Poultry meat,Production,2023,941.952
KOR,Korea,Poultry meat,Production,2024,946.982
KOR,Korea,Poultry meat,Production,2025,952.054
KOR,Korea,Poultry meat,Production,2026,958.136
KOR,Korea,Poultry meat,Production,2027,965.232
KOR,Korea,Poultry meat,Production,2028,972.531
KOR,Korea,Poultry meat,Production,2029,980.063
KOR,Korea,Poultry meat,Production,2030,987.473
KOR,Korea,Poultry meat,Imports,1990,6.466
KOR,Korea,Poultry meat,Imports,1991,13.068
KOR,Korea,Poultry meat,Imports,1992,20.2
KOR,Korea,Poultry meat,Imports,1993,20.269
KOR,Korea,Poultry meat,Imports,1994,25.095
KOR,Korea,Poultry meat,Imports,1995,37.143
KOR,Korea,Poultry meat,Imports,1996,40.287
KOR,Korea,Poultry meat,Imports,1997,42.483
KOR,Korea,Poultry meat,Imports,1998,21.797
KOR,Korea,Poultry meat,Imports,1999,67.297
KOR,Korea,Poultry meat,Imports,2000,102.422
KOR,Korea,Poultry meat,Imports,2001,150.474
KOR,Korea,Poultry meat,Imports,2002,158.484
KOR,Korea,Poultry meat,Imports,2003,97.47
KOR,Korea,Poultry meat,Imports,2004,35.683
KOR,Korea,Poultry meat,Imports,2005,68.238
KOR,Korea,Poultry meat,Imports,2006,86.669
KOR,Korea,Poultry meat,Imports,2007,74.294
KOR,Korea,Poultry meat,Imports,2008,80.894
KOR,Korea,Poultry meat,Imports,2009,78.736
KOR,Korea,Poultry meat,Imports,2010,117.486
KOR,Korea,Poultry meat,Imports,2011,148.212
KOR,Korea,Poultry meat,Imports,2012,144.449
KOR,Korea,Poultry meat,Imports,2013,146.873
KOR,Korea,Poultry meat,Imports,2014,155.577
KOR,Korea,Poultry meat,Imports,2015,135.649
KOR,Korea,Poultry meat,Imports,2016,145.352
KOR,Korea,Poultry meat,Imports,2017,151.493
KOR,Korea,Poultry meat,Imports,2018,187.444
KOR,Korea,Poultry meat,Imports,2019,206.378
KOR,Korea,Poultry meat,Imports,2020,189.921
KOR,Korea,Poultry meat,Imports,2021,197.499
KOR,Korea,Poultry meat,Imports,2022,203.855
KOR,Korea,Poultry meat,Imports,2023,210.221
KOR,Korea,Poultry meat,Imports,2024,210.676
